Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha)
Togo,1995,4279573,1886,0.000440698,0.44069818,0.43379998,4348
Togo,1996,4445892,1838,0.000413415,0.41341534,0.44129997,4165
Togo,1997,4592557,1819,0.000396076,0.39607566,0.4465,4074
Togo,1998,4728298,1800,0.000380687,0.38068666,0.45,4000
Togo,1999,4867949,1800,0.000369766,0.3697656,0.45,4000
Togo,2000,5008043,1800,0.000359422,0.35942183,0.45,4000
Togo,2001,5145430,1800,0.000349825,0.349825,0.45,4000
Togo,2002,5281548,1800,0.000340809,0.34080917,0.45,4000
Togo,2003,5421000,1800,0.000332042,0.33204205,0.45,4000
Togo,2004,5565213,1809,0.000325055,0.32505495,0.4515,4007
Togo,2005,5711605,1825,0.000319525,0.3195249,0.4522,4036
Togo,2006,5874244,1837,0.000312721,0.3127211,0.45279998,4057
Togo,2007,6047539,1850,0.00030591,0.30590955,0.45119998,4100
Togo,2008,6222491,1860,0.000298916,0.29891566,0.452,4115
Togo,2009,6398626,1855,0.000289906,0.289906,0.44939998,4128
Togo,2010,6571862,1862,0.000283329,0.28332914,0.4445,4189
Togo,2011,6748675,1866,0.000276499,0.27649873,0.43949997,4246
Togo,2012,6926634,1873,0.000270406,0.27040552,0.43649998,4291
Togo,2013,7106238,1881,0.000264697,0.264697,0.43719998,4302
Togo,2014,7288381,1889,0.00025918,0.25917965,0.44239998,4270
Togo,2015,7473232,1897,0.000253839,0.2538393,0.4428,4284
Togo,2016,7661361,1905,0.00024865,0.24865035,0.44349998,4295
Togo,2017,7852799,1912,0.00024348,0.24348007,0.44259998,4320
Togo,2018,8046680,1919,0.000238483,0.23848345,0.44009998,4360
Togo,2019,8243093,1925,0.000233529,0.23352884,0.4394,4381
Togo,2020,8442583,1932,0.00022884,0.22883991,0.43879998,4403
Trinidad and Tobago,1961,865031,40,4.62411E-05,0.04624112,0.6667,60
Trinidad and Tobago,1962,881519,40,4.53762E-05,0.04537622,0.6667,60
Trinidad and Tobago,1963,897667,49,5.45859E-05,0.054585944,0.7313,67
Trinidad and Tobago,1964,913402,44,4.81716E-05,0.04817156,0.6875,64
Trinidad and Tobago,1965,928470,47,5.06209E-05,0.050620914,0.65279996,72
Trinidad and Tobago,1966,942602,68,7.21407E-05,0.072140734,0.68,100
Trinidad and Tobago,1967,955688,116,0.000121379,0.12137852,0.81119996,143
Trinidad and Tobago,1968,967711,206,0.000212873,0.21287348,1.2262,168
Trinidad and Tobago,1969,978647,229,0.000233997,0.23399653,1.1508,199
Trinidad and Tobago,1970,988902,245,0.00024775,0.24774953,1.0792999,227
Trinidad and Tobago,1971,1000135,215,0.000214971,0.21497098,0.9729,221
Trinidad and Tobago,1972,1013043,251,0.000247768,0.24776836,0.9228,272
Trinidad and Tobago,1973,1026564,332,0.000323409,0.32340895,0.88769996,374
Trinidad and Tobago,1974,1040297,312,0.000299914,0.29991436,1.1471,272
Trinidad and Tobago,1975,1054023,286,0.000271341,0.27134133,1.3059,219
Trinidad and Tobago,1976,1067703,148,0.000138615,0.13861533,0.7363,201
Trinidad and Tobago,1977,1081696,88,8.13537E-05,0.081353726,0.97779995,90
Trinidad and Tobago,1978,1096570,120,0.000109432,0.10943214,1.3333,90
Trinidad and Tobago,1979,1112315,119,0.000106984,0.10698408,1.1899999,100
Trinidad and Tobago,1980,1127853,14,1.2413E-05,0.012412966,0.5833,24
Trinidad and Tobago,1981,1142703,43,3.76301E-05,0.037630074,0.71669996,60
Trinidad and Tobago,1982,1157141,52,4.49383E-05,0.044938344,0.8667,60
Trinidad and Tobago,1983,1171278,41,3.50045E-05,0.0350045,0.9111,45
Trinidad and Tobago,1984,1184752,61,5.14876E-05,0.05148757,0.9385,65
Trinidad and Tobago,1985,1199791,44,3.66731E-05,0.036673053,0.88,50
Trinidad and Tobago,1986,1216376,71,5.83701E-05,0.058370108,0.9467,75
Trinidad and Tobago,1987,1231446,67,5.44076E-05,0.05440758,1.2407,54
Trinidad and Tobago,1988,1244637,78,6.26689E-05,0.06266888,1.9499999,40
Trinidad and Tobago,1989,1256212,71,5.65191E-05,0.056519122,1.9721999,36
Trinidad and Tobago,1990,1266525,101,7.97458E-05,0.07974576,2.1042,48
Trinidad and Tobago,1991,1276232,91,7.13037E-05,0.07130365,1.8958,48
Trinidad and Tobago,1992,1285506,82,6.37881E-05,0.06378811,1.8222,45
Trinidad and Tobago,1993,1293979,74,5.71879E-05,0.057187946,1.7619,42
Trinidad and Tobago,1994,1301401,31,2.38205E-05,0.023820483,1.55,20
Trinidad and Tobago,1995,1307831,32,2.4468E-05,0.024467994,1.5238,21
Trinidad and Tobago,1996,1313442,36,2.74089E-05,0.0274089,1.5652,23
Trinidad and Tobago,1997,1318179,33,2.50345E-05,0.025034537,1.5713999,21
Trinidad and Tobago,1998,1322582,47,3.55366E-05,0.03553655,1.5667,30
Trinidad and Tobago,1999,1327067,60,4.52125E-05,0.045212488,1.5,40
Trinidad and Tobago,2000,1332203,90,6.75573E-05,0.067557274,1.5,60
Trinidad and Tobago,2001,1338576,120,8.96475E-05,0.0896475,1.5,80
Trinidad and Tobago,2002,1345970,150,0.000111444,0.11144379,1.5,100
Trinidad and Tobago,2003,1353552,165,0.000121901,0.12190149,1.5,110
Trinidad and Tobago,2004,1361180,180,0.000132238,0.1322382,1.5,120
Trinidad and Tobago,2005,1369078,200,0.000146084,0.14608371,1.5385,130
Trinidad and Tobago,2006,1376932,255,0.000185194,0.18519432,1.5,170
Trinidad and Tobago,2007,1384861,225,0.000162471,0.16247117,1.5,150
Trinidad and Tobago,2008,1392808,225,0.000161544,0.16154416,1.5,150
Trinidad and Tobago,2009,1401197,240,0.000171282,0.17128212,1.5,160
Trinidad and Tobago,2010,1410297,229,0.000162377,0.16237714,1.6127,142
Trinidad and Tobago,2011,1420021,217,0.000152815,0.15281464,1.6953,128
Trinidad and Tobago,2012,1430379,200,0.000139823,0.13982308,1.9047999,105
Trinidad and Tobago,2013,1440731,198,0.00013743,0.13743024,1.8678999,106
Trinidad and Tobago,2014,1450663,197,0.0001358,0.13579997,1.8073,109
Trinidad and Tobago,2015,1460180,200,0.000136969,0.13696942,1.5625,128
Trinidad and Tobago,2016,1469334,202,0.000137477,0.13747725,1.7718999,114
Trinidad and Tobago,2017,1478616,191,0.000129175,0.12917485,1.6324999,117
Trinidad and Tobago,2018,1504707,198,0.000131587,0.13158708,1.7679,112
Trinidad and Tobago,2019,1519960,197,0.000129609,0.12960867,1.8073,109
Trinidad and Tobago,2020,1518142,195,0.000128446,0.12844648,1.7256999,113
Tunisia,1961,4236395,978,0.000230857,0.23085666,1.0261999,953
Tunisia,1962,4281749,616,0.000143866,0.14386645,0.99189997,621
Tunisia,1963,4332930,928,0.000214174,0.21417378,1.0011,927
Tunisia,1964,4389421,1560,0.0003554,0.35539994,0.9472,1647
Tunisia,1965,4457284,1752,0.000393065,0.3930645,0.80439997,2178
Tunisia,1966,4548976,2180,0.000479229,0.47922874,0.9582,2275
Tunisia,1967,4661276,2330,0.000499863,0.4998631,0.979,2380
Tunisia,1968,4785014,2750,0.000574711,0.57471095,1.0011,2747
Tunisia,1969,4915168,2680,0.000545251,0.54525095,0.8279,3237
Tunisia,1970,5047403,2610,0.000517098,0.5170976,0.8063,3237
Tunisia,1971,5182042,2038,0.000393281,0.39328125,0.6296,3237
Tunisia,1972,5320160,1490,0.000280067,0.28006677,0.8811,1691
Tunisia,1973,5463656,1668,0.00030529,0.30529007,0.9041,1845
Tunisia,1974,5613122,2160,0.000384813,0.3848126,0.7643,2826
Tunisia,1975,5769080,3280,0.000568548,0.5685482,0.61649996,5320
Tunisia,1976,5930005,4246,0.00071602,0.71601965,1.1266,3769
Tunisia,1977,6092776,4400,0.000722167,0.72216673,1.0924,4028
Tunisia,1978,6254888,4700,0.000751412,0.75141236,1.1238999,4182
Tunisia,1979,6416195,4400,0.000685765,0.6857647,1.2032,3657
Tunisia,1980,6578159,4100,0.000623275,0.6232747,0.98719996,4153
Tunisia,1981,6744052,5860,0.000868914,0.86891383,1.1581,5060
Tunisia,1982,6914964,5500,0.000795377,0.79537655,0.9483,5800
Tunisia,1983,7091271,4400,0.000620481,0.62048115,0.90529996,4860
Tunisia,1984,7279157,3350,0.000460218,0.4602181,0.85569996,3915
Tunisia,1985,7476095,3950,0.000528351,0.5283507,0.90849996,4348
Tunisia,1986,7675506,4500,0.000586281,0.58628054,0.97679996,4607
Tunisia,1987,7874308,5400,0.000685775,0.68577455,1.0048,5374
Tunisia,1988,8068792,5000,0.000619671,0.6196714,0.8789,5689
Tunisia,1989,8256402,5500,0.00066615,0.6661497,1.028,5350
Tunisia,1990,8440035,6800,0.000805684,0.80568384,1.2603999,5395
Tunisia,1991,8622857,5800,0.000672631,0.6726309,1.0486,5531
Tunisia,1992,8802535,5210,0.000591875,0.59187494,1.2336999,4223
Tunisia,1993,8977175,5200,0.000579247,0.5792468,1.0773,4827
Tunisia,1994,9143139,3580,0.00039155,0.39155042,0.8333,4296
Tunisia,1995,9294106,4000,0.00043038,0.43038029,0.85109997,4700
Tunisia,1996,9430552,2700,0.000286304,0.2863035,0.7794,3464
Tunisia,1997,9557957,3300,0.000345262,0.34526206,0.59419996,5554
Tunisia,1998,9677147,3800,0.000392678,0.39267773,0.9048,4200
Tunisia,1999,9788065,2800,0.000286063,0.28606266,0.7568,3700
Tunisia,2000,9893326,3436,0.000347305,0.34730483,1.0634,3231
Tunisia,2001,9995115,3121,0.000312253,0.31225252,0.88839996,3513
Tunisia,2002,10094564,2800,0.000277377,0.27737702,0.96089995,2914
Tunisia,2003,10193798,1978,0.00019404,0.19403955,0.98899996,2000
Tunisia,2004,10292230,1985,0.000192864,0.19286394,0.99249995,2000
Tunisia,2005,10388349,3048,0.000293406,0.2934056,1.3607,2240
Tunisia,2006,10483560,3970,0.000378688,0.37868816,1.4813,2680
Tunisia,2007,10580399,2582,0.000244036,0.24403617,1.4425,1790
Tunisia,2008,10680381,2546,0.000238381,0.238381,1.3399999,1900
Tunisia,2009,10784499,1600,0.000148361,0.14836108,1.2638,1266
Tunisia,2010,10895063,1600,0.000146856,0.14685551,1.3212,1211
Tunisia,2011,11032529,1360,0.000123272,0.12327182,1.2142999,1120
Tunisia,2012,11174384,1100,9.84394E-05,0.09843943,0.7741,1421
Tunisia,2013,11300284,1400,0.000123891,0.12389068,1.5873,882
Tunisia,2014,11428953,1444,0.000126346,0.12634578,1.5494,932
Tunisia,2015,11557779,1241,0.000107374,0.10737357,1.4151,877
Tunisia,2016,11685666,3179,0.000272043,0.2720427,1.4003999,2270
Tunisia,2017,11811441,2639,0.000223427,0.22342744,1.4389,1834
Tunisia,2018,11933040,1781,0.000149249,0.14924948,1.4563,1223
Tunisia,2019,12049319,1881,0.000156108,0.1561084,1.4729999,1277
Tunisia,2020,12161720,1814,0.000149157,0.14915653,1.4880999,1219
Turkey,1961,28255008,101407,0.003588992,3.5889922,0.7211,140625
Turkey,1962,29033646,89793,0.003092722,3.092722,0.6012,149346
Turkey,1963,29827882,132183,0.004431525,4.431525,0.5609,235669
Turkey,1964,30612824,193668,0.006326369,6.3263685,0.7118,272069
Turkey,1965,31374540,132374,0.004219153,4.2191534,0.5961,222062
Turkey,1966,32172782,164197,0.0051036,5.1035997,0.5762,284946
Turkey,1967,33026492,189259,0.005730521,5.730521,0.6369,297149
Turkey,1968,33884076,163038,0.004811641,4.811641,0.5956,273717
Turkey,1969,34721988,146592,0.004221878,4.221878,0.46559998,314840
Turkey,1970,35540988,149861,0.004216568,4.216568,0.45619997,328468
Turkey,1971,36359956,173861,0.004781662,4.7816616,0.518,335627
Turkey,1972,37188036,179799,0.004834862,4.8348615,0.51019996,352383
Turkey,1973,38028236,149120,0.003921297,3.921297,0.4619,322840
Turkey,1974,38863424,203487,0.005235951,5.2359514,0.8842,230149
Turkey,1975,39673588,199935,0.005039499,5.0394987,0.8279,241508
Turkey,1976,40500996,323963,0.007998889,7.998889,1.0274,315315
Turkey,1977,41385656,247952,0.005991255,5.9912545,0.89659995,276550
Turkey,1978,42292210,292563,0.006917657,6.9176573,0.97749996,299299
Turkey,1979,43187470,216585,0.005014996,5.014996,0.93149996,232505
Turkey,1980,44089068,228349,0.005179266,5.179266,1.0239999,222997
Turkey,1981,44981876,168024,0.003735371,3.7353712,0.94839996,177166
Turkey,1982,45949990,207735,0.004520893,4.520893,1.0079,206113
Turkey,1983,47026424,233843,0.004972587,4.9725873,1.0187,229544
Turkey,1984,48106772,177529,0.003690312,3.6903122,0.9418,188494
Turkey,1985,49175680,170491,0.003466978,3.466978,0.9641,176848
Turkey,1986,50223890,158480,0.003155471,3.1554706,0.9327,169919
Turkey,1987,51250156,184712,0.003604126,3.6041257,0.89559996,206247
Turkey,1988,52275892,219063,0.004190517,4.1905167,0.9241,237068
Turkey,1989,53305236,269888,0.005063067,5.063067,0.94769996,284768
Turkey,1990,54324140,296008,0.005448922,5.448922,0.92429996,320236
Turkey,1991,55321172,240881,0.004354228,4.3542283,0.8551,281701
Turkey,1992,56302040,334276,0.005937192,5.9371917,1.0094,331158
Turkey,1993,57296010,338796,0.005913082,5.913082,0.99689996,339856
Turkey,1994,58310244,186954,0.003206195,3.2061948,0.8232,227113
Turkey,1995,59305492,204440,0.003447236,3.4472356,0.97389996,209919
Turkey,1996,60293784,225216,0.00373531,3.7353104,0.9518,236620
Turkey,1997,61277420,286414,0.004674055,4.6740547,0.99109995,288976
Turkey,1998,62242200,250556,0.0040255,4.0255003,0.91239995,274617
Turkey,1999,63185620,243468,0.003853218,3.8532184,0.9411,258701
Turkey,2000,64113548,200280,0.003123833,3.1238326,0.8466,236569
Turkey,2001,65072016,144786,0.002225012,2.2250118,0.7396,195770
Turkey,2002,65988664,152856,0.002316398,2.3163978,0.8003,191000
Turkey,2003,66867324,112158,0.001677322,1.6773215,0.6127,183043
Turkey,2004,67785080,133913,0.001975553,1.9755526,0.6949,192710
Turkey,2005,68704710,135247,0.001968526,1.9685258,0.72969997,185342
Turkey,2006,69601330,98137,0.001409988,1.4099875,0.6714,146166
Turkey,2007,70468860,74584,0.001058397,1.0583965,0.5147,144904
Turkey,2008,71320730,93403,0.001309619,1.3096193,0.63589996,146874
Turkey,2009,72225650,81053,0.001122219,1.122219,0.6979,116143
Turkey,2010,73195350,53018,0.000724336,0.7243356,0.6519,81334
Turkey,2011,74173860,45435,0.000612547,0.6125474,0.5927,76658
Turkey,2012,75277440,73285,0.000973532,0.97353203,0.6805,107698
Turkey,2013,76576120,93158,0.001216541,1.2165412,0.7001,133073
Turkey,2014,78112060,74696,0.000956267,0.9562671,0.7525,99262
Turkey,2015,79646180,75000,0.000941665,0.9416648,0.7084,105868
Turkey,2016,81019400,74238,0.000916299,0.91629906,0.80249995,92505
Turkey,2017,82089820,93666,0.001141018,1.1410184,0.9411,99529
Turkey,2018,82809304,75276,0.000909028,0.9090283,0.80509996,93503
Turkey,2019,83481690,70000,0.000838507,0.83850726,0.8638,81035
Turkey,2020,84135430,76540,0.000909724,0.90972375,1.0210999,74959
Turkmenistan,1992,3926374,2200,0.000560313,0.5603134,2,1100
Turkmenistan,1993,4031701,2500,0.000620086,0.6200857,2.2726998,1100
Turkmenistan,1994,4133044,2200,0.000532295,0.5322953,2.2,1000
Turkmenistan,1995,4226625,1317,0.000311596,0.31159614,2.195,600
Turkmenistan,1996,4301092,2500,0.000581248,0.58124773,2.0832999,1200
Turkmenistan,1997,4363678,3220,0.00073791,0.73790964,2.9926,1076
Turkmenistan,1998,4431523,3220,0.000726613,0.7266125,2.9273,1100
Turkmenistan,1999,4501087,3220,0.000715383,0.71538275,2.0125,1600
Turkmenistan,2000,4569135,3220,0.000704729,0.7047286,2.0125,1600
Turkmenistan,2001,4635100,3220,0.000694699,0.6946991,2.0125,1600
Turkmenistan,2002,4698972,3000,0.000638438,0.6384375,1.875,1600
Turkmenistan,2003,4758992,3000,0.000630386,0.6303856,1.875,1600
Turkmenistan,2004,4819793,3000,0.000622433,0.6224334,1.875,1600
Turkmenistan,2005,4885780,3100,0.000634494,0.6344944,1.8234999,1700
Turkmenistan,2006,4954032,3500,0.000706495,0.70649525,2.1211998,1650
Turkmenistan,2007,5024897,3100,0.000616928,0.6169281,1.9375,1600
Turkmenistan,2008,5100089,3000,0.000588225,0.588225,2.1429,1400
Turkmenistan,2009,5180961,3000,0.000579043,0.5790432,2.3077,1300
Turkmenistan,2010,5267975,3069,0.000582577,0.5825768,2.1492,1428
Turkmenistan,2011,5360813,3185,0.000594126,0.5941263,2.0885,1525
Turkmenistan,2012,5458688,3145,0.000576146,0.5761458,2.125,1480
Turkmenistan,2013,5560099,3161,0.000568515,0.56851504,2.1315,1483
Turkmenistan,2014,5663159,3208,0.000566468,0.5664683,2.1009,1527
Turkmenistan,2015,5766427,3249,0.000563434,0.5634338,2.1055999,1543
Turkmenistan,2016,5868568,3281,0.00055908,0.55908016,2.1004999,1562
Turkmenistan,2017,5968388,3279,0.000549395,0.5493946,2.1196,1547
Turkmenistan,2018,6065072,3247,0.000535361,0.5353605,2.1503,1510
Turkmenistan,2019,6158424,3258,0.000529031,0.52903144,2.1562,1511
Turkmenistan,2020,6250442,3269,0.000523003,0.523003,2.1634998,1511
USSR,1961,217854000,134000,0.000615609,0.615609,0.9116,147000
USSR,1962,221354000,134000,0.000605889,0.6058893,0.9781,137000
USSR,1963,224755000,156200,0.000696017,0.6960166,1.0344,151000
USSR,1964,227968000,230900,0.001014998,1.0149978,1.4994,154000
USSR,1965,230936000,219000,0.000950849,0.9508485,1.3354,164000
USSR,1966,233624000,223000,0.000957099,0.957099,1.3598,164000
USSR,1967,236060000,255000,0.0010824,1.0823997,1.6139,158000
USSR,1968,238325000,269000,0.001130094,1.1300943,1.6205,166000
USSR,1969,240537000,241000,0.001002667,1.0026672,1.4606,165000
USSR,1970,242782000,266000,0.001097037,1.0970373,1.5537,171200
USSR,1971,245091000,262000,0.00107134,1.07134,1.4735999,177800
USSR,1972,247446000,299000,0.001211564,1.211564,1.6144999,185200
USSR,1973,249819000,313000,0.001257074,1.2570736,1.6782999,186500
USSR,1974,252163000,316000,0.001257804,1.2578042,1.698,186100
USSR,1975,254445000,300000,0.001183085,1.1830848,1.6610999,180600
USSR,1976,256662000,315000,0.001230723,1.230723,1.6096,195700
USSR,1977,258836000,309000,0.001196119,1.1961188,1.5927999,194000
USSR,1978,260995000,283000,0.001085522,1.0855215,1.5899,178000
USSR,1979,263178000,290200,0.001103591,1.1035906,1.6033,181000
USSR,1980,265411000,222500,0.000839287,0.83928683,1.2444,178800
USSR,1981,267678000,231000,0.00086437,0.86437044,1.3831999,167000
USSR,1982,269964000,307000,0.001139127,1.1391274,1.633,188000
USSR,1983,272305000,385000,0.001415475,1.4154745,2.0263,190000
USSR,1984,274747000,378000,0.001376739,1.3767392,1.9688,192000
USSR,1985,277307000,381000,0.001375048,1.3750481,2.0484,186000
USSR,1986,280013000,374000,0.001336483,1.3364826,2.2667,165000
USSR,1987,282806000,303000,0.001071438,1.0714382,1.882,161000
USSR,1988,285507000,245400,0.00085921,0.8592103,1.8591,132000
USSR,1989,287874000,233200,0.000809752,0.80975157,2.0637,113000
USSR,1990,289736000,283214,0.000976921,0.9769208,2.6469,107000
USSR,1991,291027000,217496,0.00074614,0.7461395,2.0714,105000
Uganda,1961,7838441,7217,0.000920719,0.9207188,0.60139996,12000
Uganda,1962,8068828,5092,0.000631071,0.6310706,0.6365,8000
Uganda,1963,8311016,2936,0.000353266,0.35326608,0.5872,5000
Uganda,1964,8564759,3860,0.000450684,0.45068402,0.6433,6000
Uganda,1965,8829059,3450,0.000390755,0.39075513,0.575,6000
Uganda,1966,9104744,2540,0.000278975,0.27897544,0.52309996,4856
Uganda,1967,9393432,3963,0.000421891,0.42189052,0.612,6475
Uganda,1968,9696375,4572,0.000471516,0.47151643,0.6277,7284
Uganda,1969,10006532,3523,0.00035207,0.35207003,0.48369998,7284
Uganda,1970,10317218,3400,0.000329546,0.3295462,0.4942,6880
Uganda,1971,10616344,4400,0.000414455,0.4144553,0.7249,6070
Uganda,1972,10885572,5000,0.000459324,0.45932358,0.72459996,6900
Uganda,1973,11146108,3900,0.000349898,0.34989792,0.59999996,6500
Uganda,1974,11428675,3200,0.000279997,0.27999748,0.46379998,6900
Uganda,1975,11730966,4000,0.000340978,0.3409779,0.5556,7200
Uganda,1976,12045233,3700,0.000307175,0.30717545,0.7923,4670
Uganda,1977,12369257,2500,0.000202114,0.202114,0.4499,5557
Uganda,1978,12702007,1400,0.000110219,0.1102188,0.34149998,4100
Uganda,1979,13011519,800,6.1484E-05,0.06148398,0.2162,3700
Uganda,1980,13284030,400,3.01113E-05,0.030111345,0.121199995,3300
Uganda,1981,13563562,100,7.37269E-06,0.007372695,0.16669999,600
Uganda,1982,13880059,647,4.66136E-05,0.046613633,0.5882,1100
Uganda,1983,14228930,1650,0.000115961,0.11596093,0.4342,3800
Uganda,1984,14617950,1969,0.000134697,0.13469742,0.6153,3200
Uganda,1985,15038924,1613,0.000107255,0.107255015,0.55619997,2900
Uganda,1986,15486815,949,6.12779E-05,0.06127793,0.67789996,1400
Uganda,1987,15974224,1214,7.59974E-05,0.075997435,0.57809997,2100
Uganda,1988,16489326,2639,0.000160043,0.16004292,0.9774,2700
Uganda,1989,17028548,3456,0.000202953,0.2029533,0.93659997,3690
Uganda,1990,17586634,3322,0.000188893,0.18889345,0.7762,4280
Uganda,1991,18171944,5140,0.000282854,0.2828536,0.73429996,7000
Uganda,1992,18801968,6686,0.000355601,0.35560108,0.7866,8500
Uganda,1993,19462960,5183,0.000266301,0.26630072,0.74039996,7000
Uganda,1994,20125026,6548,0.000325366,0.32536604,0.8731,7500
Uganda,1995,20680834,6851,0.000331273,0.3312729,0.9104,7525
Uganda,1996,21249570,6349,0.000298783,0.2987825,0.8437,7525
Uganda,1997,21876938,8195,0.000374595,0.37459537,1.089,7525
Uganda,1998,22537658,11333,0.000502847,0.50284725,1.5059999,7525
Uganda,1999,23279246,20864,0.000896249,0.89624897,1.5454999,13500
Uganda,2000,24020710,22837,0.000950721,0.95072127,1.6206,14092
Uganda,2001,24763328,22572,0.000911509,0.91150915,1.7629,12804
Uganda,2002,25545098,36310,0.001421408,1.4214078,2.0172,18000
